-181.179, -41.512, 13.554, 23.083
-181.177, -41.965, 13.600, 23.116
-181.175, -42.419, 13.645, 23.149
-181.172, -42.875, 13.691, 23.182
-181.170, -43.333, 13.737, 23.215
-181.168, -43.792, 13.783, 23.248
-181.166, -44.253, 13.830, 23.281
-181.163, -44.715, 13.876, 23.314
-181.161, -45.179, 13.923, 23.347
-181.159, -45.644, 13.969, 23.380
-181.157, -46.111, 14.016, 23.413
-181.154, -46.579, 14.063, 23.446
-181.152, -47.049, 14.110, 23.479
-181.150, -47.521, 14.158, 23.512
-181.147, -47.994, 14.205, 23.545
-181.145, -48.468, 14.253, 23.578
-181.142, -48.945, 14.301, 23.611
-181.140, -49.423, 14.349, 23.644
-181.137, -49.902, 14.397, 23.677
-181.135, -50.383, 14.446, 23.710
-181.132, -50.866, 14.494, 23.743
-181.130, -51.351, 14.543, 23.776
-181.127, -51.837, 14.592, 23.809
-181.125, -52.324, 14.641, 23.842
-181.122, -52.813, 14.690, 23.875
-181.120, -53.304, 14.739, 23.908
-181.117, -53.797, 14.789, 23.941
-181.114, -54.291, 14.838, 23.974
-181.112, -54.787, 14.888, 24.007
-181.109, -55.285, 14.938, 24.040
-181.106, -55.784, 14.988, 24.073
-181.104, -56.285, 15.039, 24.106
-181.101, -56.787, 15.089, 24.139
-181.098, -57.292, 15.140, 24.172
-181.095, -57.797, 15.191, 24.205
-181.093, -58.305, 15.242, 24.238
-181.090, -58.814, 15.293, 24.271
-181.087, -59.326, 15.344, 24.304
-181.084, -59.838, 15.396, 24.337
-181.081, -60.353, 15.447, 24.370
-181.078, -60.869, 15.499, 24.403
-181.075, -61.387, 15.551, 24.436
-181.072, -61.907, 15.603, 24.469
-181.069, -62.428, 15.656, 24.502
-181.066, -62.951, 15.708, 24.535
-181.063, -63.476, 15.761, 24.568
-181.060, -64.003, 15.814, 24.601
-181.057, -64.531, 15.867, 24.634
-181.054, -65.062, 15.920, 24.667
-181.051, -65.594, 15.974, 24.700
-181.048, -66.128, 16.027, 24.733
-181.045, -66.663, 16.081, 24.766
-181.042, -67.201, 16.135, 24.799
-181.039, -67.740, 16.189, 24.832
-181.035, -68.281, 16.244, 24.865
-181.032, -68.824, 16.298, 24.898
-181.029, -69.368, 16.353, 24.931
-181.026, -69.915, 16.408, 24.964
-181.022, -70.463, 16.463, 24.997
-181.019, -71.013, 16.518, 25.030
-181.015, -71.565, 16.573, 25.063
-181.012, -72.119, 16.629, 25.096
-181.009, -72.675, 16.685, 25.129
-181.005, -73.232, 16.741, 25.162
-181.002, -73.792, 16.797, 25.195
-180.998, -74.353, 16.853, 25.228
-180.995, -74.916, 16.910, 25.261
-180.991, -75.482, 16.966, 25.294
-180.988, -76.049, 17.023, 25.327
-180.984, -76.617, 17.081, 25.360
-180.980, -77.188, 17.138, 25.393
-180.977, -77.761, 17.196, 25.426
-180.973, -78.336, 17.253, 25.459
-180.969, -78.912, 17.311, 25.492
-180.966, -79.491, 17.369, 25.525
-180.962, -80.071, 17.428, 25.558
-180.958, -80.654, 17.486, 25.591
-180.954, -81.238, 17.545, 25.624
-180.950, -81.824, 17.604, 25.657
-180.946, -82.413, 17.663, 25.690
-180.943, -83.003, 17.722, 25.723
-180.939, -83.595, 17.781, 25.756
-180.935, -84.189, 17.841, 25.789
-180.931, -84.785, 17.901, 25.822
-180.927, -85.384, 17.961, 25.855
-180.923, -85.984, 18.021, 25.888
-180.918, -86.586, 18.081, 25.921
-180.914, -87.190, 18.142, 25.954
-180.910, -87.797, 18.201, 25.987
-180.906, -88.405, 18.256, 26.020
-180.902, -89.014, 18.303, 26.053
-180.898, -89.625, 18.338, 26.086
-180.893, -90.237, 18.358, 26.119
-180.889, -90.848, 18.359, 26.152
-180.885, -91.460, 18.341, 26.185
-180.881, -92.069, 18.302, 26.218
-180.876, -92.677, 18.246, 26.251
-180.872, -93.283, 18.175, 26.284
-180.868, -93.886, 18.091, 26.317
-180.863, -94.485, 17.998, 26.350
-180.859, -95.082, 17.899, 26.383
-180.855, -95.675, 17.798, 26.416
-180.850, -96.265, 17.698, 26.449
-180.846, -96.852, 17.603, 26.482
-180.841, -97.436, 17.515, 26.515
-180.837, -98.017, 17.438, 26.548
-180.833, -98.597, 17.372, 26.581
-180.828, -99.174, 17.318, 26.614
-180.824, -99.750, 17.275, 26.647
-180.819, -100.326, 17.242, 26.680
-180.815, -100.900, 17.219, 26.713
-180.810, -101.474, 17.205, 26.746
-180.806, -102.048, 17.199, 26.779
-180.801, -102.621, 17.202, 26.812
-180.797, -103.195, 17.211, 26.845
-180.792, -103.770, 17.226, 26.878
-180.787, -104.345, 17.247, 26.911
-180.783, -104.921, 17.273, 26.944
-180.778, -105.498, 17.300, 26.977
-180.773, -106.076, 17.325, 27.010
-180.769, -106.654, 17.346, 27.043
-180.764, -107.233, 17.359, 27.076
-180.759, -107.812, 17.364, 27.109
-180.754, -108.390, 17.357, 27.142
-180.750, -108.968, 17.338, 27.175
-180.745, -109.545, 17.307, 27.208
-180.740, -110.121, 17.265, 27.241
-180.735, -110.695, 17.214, 27.274
-180.731, -111.267, 17.154, 27.307
-180.726, -111.836, 17.088, 27.340
-180.721, -112.404, 17.018, 27.373
-180.716, -112.969, 16.947, 27.406
-180.712, -113.531, 16.876, 27.439
-180.707, -114.092, 16.808, 27.472
-180.702, -114.650, 16.744, 27.505
-180.697, -115.207, 16.687, 27.538
-180.692, -115.761, 16.639, 27.571
-180.688, -116.315, 16.599, 27.604
-180.683, -116.868, 16.568, 27.637
-180.678, -117.419, 16.548, 27.670
-180.673, -117.971, 16.536, 27.703
-180.669, -118.522, 16.532, 27.736
-180.664, -119.074, 16.534, 27.769
-180.659, -119.625, 16.541, 27.802
-180.654, -120.177, 16.549, 27.835
-180.649, -120.730, 16.558, 27.868
-180.644, -121.282, 16.565, 27.901
-180.639, -121.834, 16.568, 27.934
-180.634, -122.387, 16.565, 27.967
-180.630, -122.939, 16.556, 28.000
-180.625, -123.490, 16.539, 28.033
-180.620, -124.041, 16.514, 28.066
-180.615, -124.590, 16.482, 28.099
-180.610, -125.139, 16.444, 28.132
-180.605, -125.685, 16.399, 28.165
-180.600, -126.231, 16.350, 28.198
-180.595, -126.774, 16.297, 28.231
-180.590, -127.316, 16.243, 28.264
-180.585, -127.855, 16.188, 28.297
-180.580, -128.393, 16.135, 28.330
-180.575, -128.930, 16.084, 28.363
-180.570, -129.464, 16.037, 28.396
-180.566, -129.998, 15.995, 28.429
-180.561, -130.530, 15.959, 28.462
-180.556, -131.061, 15.928, 28.495
-180.551, -131.592, 15.903, 28.528
-180.546, -132.121, 15.884, 28.561
-180.541, -132.651, 15.871, 28.594
-180.536, -133.180, 15.862, 28.627
-180.531, -133.708, 15.855, 28.660
-180.526, -134.237, 15.851, 28.693
-180.521, -134.765, 15.847, 28.726
-180.516, -135.294, 15.843, 28.759
-180.511, -135.822, 15.836, 28.792
-180.506, -136.350, 15.827, 28.825
-180.501, -136.877, 15.813, 28.858
-180.495, -137.404, 15.795, 28.891
-180.490, -137.929, 15.773, 28.924
-180.485, -138.454, 15.746, 28.957
-180.480, -138.978, 15.714, 28.990
-180.475, -139.501, 15.679, 29.023
-180.470, -140.023, 15.640, 29.056
-180.465, -140.543, 15.599, 29.089
-180.460, -141.062, 15.557, 29.122
-180.455, -141.579, 15.514, 29.155
-180.449, -142.095, 15.472, 29.188
-180.444, -142.609, 15.431, 29.221
-180.439, -143.123, 15.393, 29.254
-180.434, -143.635, 15.357, 29.287
-180.429, -144.146, 15.324, 29.320
-180.424, -144.656, 15.296, 29.353
-180.419, -145.165, 15.270, 29.386
-180.413, -145.673, 15.249, 29.419
-180.408, -146.181, 15.230, 29.452
-180.403, -146.689, 15.214, 29.485
-180.398, -147.196, 15.201, 29.518
-180.393, -147.702, 15.188, 29.551
-180.387, -148.208, 15.176, 29.584
-180.382, -148.714, 15.164, 29.617
-180.377, -149.219, 15.151, 29.650
-180.371, -149.724, 15.136, 29.683
-180.366, -150.228, 15.120, 29.716
-180.361, -150.732, 15.100, 29.749
-180.355, -151.234, 15.078, 29.782
-180.350, -151.736, 15.053, 29.815
-180.345, -152.237, 15.026, 29.848
-180.339, -152.737, 14.996, 29.881
-180.334, -153.236, 14.964, 29.914
-180.329, -153.734, 14.931, 29.947
-180.323, -154.231, 14.897, 29.980
-180.318, -154.726, 14.862, 30.013
-180.312, -155.221, 14.828, 30.046
-180.307, -155.714, 14.795, 30.079
-180.301, -156.206, 14.762, 30.112
-180.296, -156.698, 14.732, 30.145
-180.290, -157.188, 14.703, 30.178
-180.285, -157.677, 14.676, 30.211
-180.280, -158.166, 14.651, 30.244
-180.274, -158.654, 14.629, 30.277
-180.268, -159.141, 14.608, 30.310
-180.263, -159.627, 14.589, 30.343
-180.257, -160.113, 14.571, 30.376
-180.252, -160.598, 14.554, 30.409
-180.246, -161.083, 14.537, 30.442
-180.240, -161.567, 14.521, 30.475
-180.235, -162.051, 14.504, 30.508
-180.229, -162.534, 14.486, 30.541
-180.223, -163.017, 14.466, 30.574
-180.218, -163.498, 14.446, 30.607
-180.212, -163.979, 14.424, 30.640
-180.206, -164.459, 14.400, 30.673
-180.200, -164.939, 14.375, 30.706
-180.195, -165.417, 14.349, 30.739
-180.189, -165.895, 14.322, 30.772
-180.183, -166.371, 14.293, 30.805
-180.177, -166.847, 14.264, 30.838
-180.171, -167.322, 14.235, 30.871
-180.165, -167.795, 14.206, 30.904
-180.159, -168.268, 14.178, 30.937
-180.153, -168.740, 14.150, 30.970
-180.147, -169.211, 14.123, 31.003
-180.141, -169.681, 14.097, 31.036
-180.135, -170.150, 14.072, 31.069
-180.129, -170.619, 14.049, 31.102
-180.123, -171.086, 14.026, 31.135
-180.117, -171.553, 14.005, 31.168
-180.111, -172.020, 13.984, 31.201
-180.105, -172.485, 13.964, 31.234
-180.098, -172.950, 13.945, 31.267
-180.092, -173.415, 13.926, 31.300
-180.086, -173.878, 13.907, 31.333
-180.079, -174.341, 13.888, 31.366
-180.073, -174.804, 13.868, 31.399
-180.067, -175.266, 13.848, 31.432
-180.060, -175.727, 13.827, 31.465
-180.053, -176.187, 13.805, 31.498
-180.047, -176.646, 13.782, 31.531
-180.040, -177.105, 13.759, 31.564
-180.033, -177.563, 13.735, 31.597
-180.026, -178.020, 13.710, 31.630
-180.019, -178.477, 13.685, 31.663
-180.011, -178.932, 13.660, 31.696
-180.003, -179.387, 13.635, 31.729
-179.995, -179.840, 13.609, 31.762
-179.987, -180.293, 13.584, 31.795
-179.978, -180.745, 13.559, 31.828
-179.968, -181.197, 13.535, 31.861
-179.959, -181.647, 13.511, 31.894
-179.948, -182.097, 13.487, 31.927
-179.938, -182.546, 13.465, 31.960
-179.926, -182.994, 13.443, 31.993
-179.914, -183.441, 13.421, 32.026
-179.901, -183.888, 13.401, 32.059
-179.887, -184.334, 13.380, 32.092
-179.873, -184.779, 13.360, 32.125
-179.858, -185.224, 13.340, 32.158
-179.841, -185.667, 13.320, 32.191
-179.824, -186.111, 13.300, 32.224
-179.806, -186.553, 13.279, 32.257
-179.786, -186.995, 13.259, 32.290
-179.766, -187.436, 13.238, 32.323
-179.744, -187.876, 13.216, 32.356
-179.721, -188.315, 13.195, 32.389
-179.697, -188.754, 13.173, 32.422
-179.671, -189.192, 13.150, 32.455
-179.644, -189.628, 13.127, 32.488
-179.616, -190.064, 13.105, 32.521
-179.586, -190.500, 13.081, 32.554
-179.555, -190.934, 13.058, 32.587
-179.522, -191.367, 13.035, 32.620
-179.488, -191.800, 13.012, 32.653
-179.452, -192.232, 12.990, 32.686
-179.414, -192.662, 12.967, 32.719
-179.375, -193.092, 12.945, 32.752
-179.334, -193.521, 12.923, 32.785
-179.292, -193.949, 12.902, 32.818
-179.247, -194.376, 12.880, 32.851
-179.201, -194.802, 12.860, 32.884
-179.153, -195.228, 12.839, 32.917
-179.104, -195.652, 12.819, 32.950
-179.052, -196.076, 12.798, 32.983
-178.998, -196.499, 12.778, 33.016
-178.943, -196.920, 12.759, 33.049
-178.886, -197.341, 12.744, 33.082
-178.826, -197.762, 12.736, 33.115
-178.765, -198.182, 12.738, 33.148
-178.702, -198.602, 12.750, 33.181
-178.636, -199.023, 12.771, 33.214
-178.568, -199.444, 12.800, 33.247
-178.498, -199.866, 12.836, 33.280
-178.426, -200.289, 12.879, 33.313
-178.351, -200.713, 12.927, 33.346
-178.273, -201.139, 12.979, 33.379
-178.194, -201.566, 13.037, 33.412
-178.111, -201.994, 13.098, 33.445
-178.026, -202.424, 13.163, 33.478
-177.938, -202.856, 13.230, 33.511
-177.848, -203.290, 13.301, 33.544
-177.755, -203.726, 13.374, 33.577
-177.659, -204.163, 13.450, 33.610
-177.560, -204.603, 13.527, 33.643
-177.458, -205.044, 13.606, 33.676
-177.354, -205.488, 13.683, 33.709
-177.246, -205.933, 13.758, 33.742
-177.135, -206.380, 13.829, 33.775
-177.022, -206.828, 13.896, 33.808
-176.905, -207.278, 13.957, 33.841
-176.786, -207.729, 14.012, 33.874
-176.663, -208.181, 14.061, 33.907
-176.538, -208.633, 14.103, 33.940
-176.410, -209.086, 14.139, 33.973
-176.279, -209.540, 14.170, 34.006
-176.145, -209.993, 14.197, 34.039
-176.008, -210.446, 14.221, 34.072
-175.869, -210.899, 14.244, 34.105
-175.727, -211.353, 14.266, 34.138
-175.582, -211.806, 14.290, 34.171
-175.434, -212.259, 14.316, 34.204
-175.284, -212.712, 14.345, 34.237
-175.131, -213.166, 14.379, 34.270
-174.974, -213.620, 14.417, 34.303
-174.815, -214.074, 14.460, 34.336
-174.653, -214.529, 14.508, 34.369
-174.487, -214.985, 14.560, 34.402
-174.319, -215.441, 14.615, 34.435
-174.147, -215.899, 14.674, 34.468
-173.972, -216.358, 14.736, 34.501
-173.794, -216.817, 14.800, 34.534
-173.613, -217.278, 14.866, 34.567
-173.429, -217.740, 14.932, 34.600
-173.241, -218.202, 14.999, 34.633
-173.050, -218.666, 15.065, 34.666
-172.856, -219.131, 15.129, 34.699
-172.659, -219.597, 15.192, 34.732
-172.459, -220.064, 15.251, 34.765
-172.256, -220.531, 15.307, 34.798
-172.049, -220.999, 15.360, 34.831
-171.840, -221.467, 15.410, 34.864
-171.628, -221.936, 15.456, 34.897
-171.412, -222.405, 15.500, 34.930
-171.195, -222.875, 15.542, 34.963
-170.974, -223.344, 15.581, 34.996
-170.751, -223.814, 15.620, 35.029
-170.524, -224.284, 15.658, 35.062
-170.296, -224.754, 15.696, 35.095
-170.064, -225.224, 15.736, 35.128
-169.830, -225.694, 15.777, 35.161
-169.593, -226.165, 15.820, 35.194
-169.354, -226.636, 15.866, 35.227
-169.111, -227.107, 15.915, 35.260
-168.867, -227.579, 15.967, 35.293
-168.619, -228.052, 16.021, 35.326
-168.368, -228.525, 16.078, 35.359
-168.115, -228.999, 16.137, 35.392
-167.859, -229.474, 16.199, 35.425
-167.601, -229.950, 16.262, 35.458
-167.339, -230.426, 16.326, 35.491
-167.075, -230.904, 16.391, 35.524
-166.808, -231.383, 16.456, 35.557
-166.539, -231.863, 16.520, 35.590
-166.267, -232.343, 16.583, 35.623
-165.992, -232.825, 16.646, 35.656
-165.715, -233.307, 16.707, 35.689
-165.435, -233.790, 16.766, 35.722
-165.153, -234.274, 16.823, 35.755
-164.869, -234.759, 16.878, 35.788
-164.582, -235.245, 16.931, 35.821
-164.293, -235.731, 16.983, 35.854
-164.002, -236.218, 17.033, 35.887
-163.709, -236.705, 17.082, 35.920
-163.413, -237.193, 17.131, 35.953
-163.116, -237.682, 17.179, 35.986
-162.817, -238.172, 17.228, 36.019
-162.516, -238.662, 17.277, 36.052
-162.213, -239.153, 17.328, 36.085
-161.908, -239.645, 17.380, 36.118
-161.601, -240.138, 17.433, 36.151
-161.292, -240.632, 17.489, 36.184
-160.981, -241.127, 17.546, 36.217
-160.669, -241.623, 17.605, 36.250
-160.354, -242.121, 17.666, 36.283
-160.038, -242.619, 17.728, 36.316
-159.720, -243.119, 17.792, 36.349
-159.400, -243.621, 17.857, 36.382
-159.079, -244.124, 17.923, 36.415
-158.755, -244.628, 17.990, 36.448
-158.430, -245.134, 18.057, 36.481
-158.104, -245.642, 18.124, 36.514
-157.775, -246.151, 18.190, 36.547
-157.446, -246.662, 18.255, 36.580
-157.115, -247.175, 18.320, 36.613
-156.782, -247.689, 18.384, 36.646
-156.449, -248.205, 18.446, 36.679
-156.114, -248.722, 18.508, 36.712
-155.778, -249.242, 18.568, 36.745
-155.441, -249.763, 18.627, 36.778
-155.104, -250.285, 18.685, 36.811
-154.765, -250.810, 18.742, 36.844
-154.426, -251.336, 18.800, 36.877
-154.087, -251.865, 18.856, 36.910
-153.746, -252.395, 18.913, 36.943
-153.406, -252.927, 18.971, 36.976
-153.065, -253.462, 19.029, 37.009
-152.724, -253.998, 19.086, 37.042
-152.383, -254.537, 19.142, 37.075
-152.042, -255.078, 19.193, 37.108
-151.702, -255.621, 19.233, 37.141
-151.362, -256.165, 19.260, 37.174
-151.023, -256.711, 19.272, 37.207
-150.686, -257.257, 19.265, 37.240
-150.351, -257.803, 19.240, 37.273
-150.019, -258.350, 19.197, 37.306
-149.689, -258.896, 19.138, 37.339
-149.362, -259.440, 19.066, 37.372
-149.039, -259.984, 18.984, 37.405
-148.719, -260.526, 18.895, 37.438
-148.402, -261.067, 18.802, 37.471
-148.090, -261.607, 18.709, 37.504
-147.781, -262.145, 18.619, 37.537
-147.476, -262.683, 18.534, 37.570
-147.175, -263.219, 18.459, 37.603
-146.877, -263.755, 18.394, 37.636
-146.583, -264.292, 18.340, 37.669
-146.292, -264.828, 18.295, 37.702
-146.005, -265.365, 18.260, 37.735
-145.721, -265.902, 18.233, 37.768
-145.440, -266.441, 18.214, 37.801
-145.162, -266.981, 18.203, 37.834
-144.888, -267.522, 18.200, 37.867
-144.616, -268.065, 18.202, 37.900
-144.347, -268.610, 18.211, 37.933
-144.082, -269.156, 18.224, 37.966
-143.819, -269.705, 18.243, 37.999
-143.559, -270.256, 18.267, 38.032
-143.303, -270.809, 18.294, 38.065
-143.049, -271.364, 18.326, 38.098
-142.798, -271.922, 18.361, 38.131
-142.549, -272.483, 18.399, 38.164
-142.304, -273.047, 18.440, 38.197
-142.062, -273.613, 18.485, 38.230
-141.822, -274.182, 18.531, 38.263
-141.586, -274.754, 18.580, 38.296
-141.352, -275.330, 18.631, 38.329
-141.121, -275.908, 18.685, 38.362
-140.894, -276.489, 18.739, 38.395
-140.669, -277.074, 18.796, 38.428
-140.447, -277.661, 18.854, 38.461
-140.229, -278.252, 18.914, 38.494
-140.013, -278.847, 18.975, 38.527
-139.801, -279.444, 19.037, 38.560
-139.592, -280.045, 19.097, 38.593
-139.386, -280.649, 19.151, 38.626
-139.183, -281.255, 19.195, 38.659
-138.985, -281.864, 19.226, 38.692
-138.790, -282.475, 19.240, 38.725
-138.599, -283.086, 19.234, 38.758
-138.412, -283.698, 19.208, 38.791
-138.230, -284.310, 19.162, 38.824
-138.052, -284.921, 19.099, 38.857
-137.879, -285.531, 19.020, 38.890
-137.711, -286.138, 18.929, 38.923
-137.548, -286.744, 18.829, 38.956
-137.390, -287.348, 18.723, 38.989
-137.236, -287.949, 18.616, 39.022
-137.088, -288.548, 18.511, 39.055
-136.944, -289.144, 18.411, 39.088
-136.805, -289.739, 18.319, 39.121
-136.671, -290.332, 18.238, 39.154
-136.541, -290.924, 18.168, 39.187
-136.416, -291.514, 18.109, 39.220
-136.295, -292.104, 18.060, 39.253
-136.178, -292.694, 18.020, 39.286
-136.065, -293.283, 17.990, 39.319
-135.957, -293.873, 17.968, 39.352
-135.852, -294.462, 17.954, 39.385
-135.751, -295.052, 17.947, 39.418
-135.654, -295.643, 17.948, 39.451
-135.560, -296.234, 17.955, 39.484
-135.470, -296.826, 17.967, 39.517
-135.383, -297.420, 17.985, 39.550
-135.300, -298.014, 18.008, 39.583
-135.220, -298.610, 18.035, 39.616
-135.144, -299.207, 18.064, 39.649
-135.071, -299.806, 18.091, 39.682
-135.001, -300.406, 18.115, 39.715
-134.934, -301.007, 18.132, 39.748
-134.871, -301.608, 18.140, 39.781
-134.811, -302.209, 18.137, 39.814
-134.754, -302.811, 18.121, 39.847
-134.701, -303.411, 18.094, 39.880
-134.651, -304.011, 18.054, 39.913
-134.604, -304.609, 18.003, 39.946
-134.561, -305.206, 17.943, 39.979
-134.521, -305.800, 17.876, 40.012
-134.484, -306.393, 17.803, 40.045
-134.450, -306.983, 17.728, 40.078
-134.420, -307.570, 17.653, 40.111
-134.393, -308.156, 17.579, 40.144
-134.369, -308.739, 17.509, 40.177
-134.349, -309.320, 17.446, 40.210
-134.331, -309.900, 17.390, 40.243
-134.317, -310.478, 17.344, 40.276
-134.306, -311.055, 17.307, 40.309
-134.298, -311.631, 17.280, 40.342
-134.293, -312.207, 17.262, 40.375
-134.291, -312.782, 17.252, 40.408
-134.291, -313.357, 17.250, 40.441
-134.295, -313.933, 17.254, 40.474
-134.302, -314.508, 17.263, 40.507
-134.312, -315.084, 17.274, 40.540
-134.325, -315.660, 17.285, 40.573
-134.341, -316.237, 17.295, 40.606
-134.359, -316.813, 17.300, 40.639
-134.381, -317.390, 17.300, 40.672
-134.406, -317.966, 17.294, 40.705
-134.433, -318.541, 17.279, 40.738
-134.464, -319.115, 17.256, 40.771
-134.497, -319.689, 17.224, 40.804
-134.533, -320.260, 17.186, 40.837
-134.572, -320.830, 17.140, 40.870
-134.614, -321.398, 17.089, 40.903
-134.659, -321.965, 17.034, 40.936
-134.706, -322.529, 16.976, 40.969
-134.757, -323.090, 16.918, 41.002
-134.810, -323.650, 16.860, 41.035
-134.866, -324.207, 16.805, 41.068
-134.925, -324.763, 16.753, 41.101
-134.987, -325.316, 16.706, 41.134
-135.052, -325.868, 16.665, 41.167
-135.120, -326.418, 16.631, 41.200
-135.191, -326.967, 16.603, 41.233
-135.265, -327.515, 16.582, 41.266
-135.342, -328.062, 16.567, 41.299
-135.422, -328.609, 16.557, 41.332
-135.506, -329.154, 16.551, 41.365
-135.592, -329.699, 16.548, 41.398
-135.682, -330.243, 16.547, 41.431
-135.775, -330.787, 16.546, 41.464
-135.871, -331.330, 16.543, 41.497
-135.971, -331.872, 16.538, 41.530
-136.074, -332.414, 16.529, 41.563
-136.180, -332.954, 16.515, 41.596
-136.290, -333.493, 16.497, 41.629
-136.402, -334.030, 16.473, 41.662
-136.518, -334.566, 16.444, 41.695
-136.637, -335.100, 16.410, 41.728
-136.760, -335.632, 16.372, 41.761
-136.885, -336.161, 16.331, 41.794
-137.014, -336.689, 16.287, 41.827
-137.146, -337.214, 16.241, 41.860
-137.281, -337.737, 16.195, 41.893
-137.420, -338.257, 16.150, 41.926
-137.561, -338.775, 16.107, 41.959
-137.706, -339.290, 16.066, 41.992
-137.854, -339.804, 16.028, 42.025
-138.005, -340.315, 15.994, 42.058
-138.160, -340.824, 15.964, 42.091
-138.317, -341.332, 15.938, 42.124
-138.478, -341.837, 15.916, 42.157
-138.643, -342.341, 15.898, 42.190
-138.810, -342.844, 15.884, 42.223
-138.981, -343.344, 15.872, 42.256
-139.155, -343.844, 15.861, 42.289
-139.332, -344.342, 15.852, 42.322
-139.512, -344.838, 15.842, 42.355
-139.695, -345.333, 15.831, 42.388
-139.881, -345.826, 15.819, 42.421
-140.071, -346.318, 15.804, 42.454
-140.263, -346.808, 15.787, 42.487
-140.458, -347.296, 15.766, 42.520
-140.655, -347.782, 15.743, 42.553
-140.855, -348.267, 15.715, 42.586
-141.057, -348.749, 15.685, 42.619
-141.262, -349.229, 15.653, 42.652
-141.469, -349.706, 15.618, 42.685
-141.679, -350.182, 15.582, 42.718
-141.890, -350.655, 15.545, 42.751
-142.103, -351.126, 15.508, 42.784
-142.318, -351.595, 15.473, 42.817
-142.536, -352.061, 15.444, 42.850
-142.755, -352.526, 15.425, 42.883
-142.976, -352.990, 15.415, 42.916
-143.200, -353.453, 15.415, 42.949
-143.426, -353.915, 15.423, 42.982
-143.654, -354.376, 15.438, 43.015
-143.885, -354.837, 15.460, 43.048
-144.117, -355.298, 15.488, 43.081
-144.353, -355.759, 15.522, 43.114
-144.590, -356.220, 15.560, 43.147
-144.830, -356.681, 15.603, 43.180
-145.073, -357.143, 15.650, 43.213
-145.317, -357.606, 15.701, 43.246
-145.565, -358.069, 15.755, 43.279
-145.814, -358.533, 15.812, 43.312
-146.067, -358.998, 15.872, 43.345
-146.321, -359.464, 15.935, 43.378
-146.578, -359.931, 16.000, 43.411
-146.838, -360.399, 16.067, 43.444
-147.100, -360.868, 16.136, 43.477
-147.364, -361.339, 16.207, 43.510
-147.631, -361.811, 16.279, 43.543
-147.900, -362.284, 16.353, 43.576
-148.172, -362.759, 16.428, 43.609
-148.446, -363.236, 16.504, 43.642
-148.722, -363.714, 16.582, 43.675
-149.001, -364.194, 16.661, 43.708
-149.282, -364.676, 16.740, 43.741
-149.565, -365.159, 16.820, 43.774
-149.851, -365.644, 16.901, 43.807
-150.139, -366.131, 16.983, 43.840
-150.428, -366.620, 17.065, 43.873
-150.721, -367.110, 17.148, 43.906
-151.015, -367.603, 17.231, 43.939
-151.311, -368.097, 17.315, 43.972
-151.610, -368.594, 17.399, 44.005
-151.910, -369.093, 17.484, 44.038
-152.213, -369.593, 17.568, 44.071
-152.518, -370.096, 17.654, 44.104
-152.824, -370.601, 17.739, 44.137
-153.133, -371.108, 17.824, 44.170
-153.443, -371.617, 17.908, 44.203
-153.755, -372.129, 17.989, 44.236
-154.069, -372.642, 18.066, 44.269
-154.384, -373.157, 18.140, 44.302
-154.700, -373.674, 18.208, 44.335
-155.018, -374.193, 18.272, 44.368
-155.337, -374.714, 18.330, 44.401
-155.658, -375.235, 18.382, 44.434
-155.979, -375.759, 18.431, 44.467
-156.300, -376.283, 18.475, 44.500
-156.623, -376.809, 18.515, 44.533
-156.946, -377.335, 18.554, 44.566
-157.269, -377.863, 18.592, 44.599
-157.593, -378.392, 18.630, 44.632
-157.918, -378.923, 18.670, 44.665
-158.243, -379.455, 18.712, 44.698
-158.568, -379.988, 18.758, 44.731
-158.895, -380.523, 18.805, 44.764
-159.221, -381.059, 18.855, 44.797
-159.548, -381.597, 18.908, 44.830
-159.876, -382.138, 18.962, 44.863
-160.204, -382.680, 19.018, 44.896
-160.532, -383.223, 19.076, 44.929
-160.861, -383.769, 19.135, 44.962
-161.191, -384.318, 19.196, 44.995
-161.520, -384.868, 19.259, 45.028
-161.851, -385.420, 19.322, 45.061
-162.181, -385.975, 19.387, 45.094
-162.512, -386.532, 19.453, 45.127
-162.844, -387.091, 19.519, 45.160
-163.175, -387.653, 19.587, 45.193
-163.507, -388.218, 19.656, 45.226
-163.839, -388.784, 19.725, 45.259
-164.172, -389.354, 19.795, 45.292
-164.505, -389.926, 19.865, 45.325
-164.838, -390.500, 19.937, 45.358
-165.171, -391.077, 20.008, 45.391
-165.504, -391.657, 20.080, 45.424
-165.837, -392.240, 20.153, 45.457
-166.171, -392.825, 20.226, 45.490
-166.504, -393.413, 20.299, 45.523
-166.838, -394.004, 20.373, 45.556
-167.171, -394.598, 20.447, 45.589
-167.505, -395.195, 20.521, 45.622
-167.838, -395.794, 20.596, 45.655
-168.171, -396.397, 20.670, 45.688
-168.504, -397.002, 20.745, 45.721
-168.837, -397.610, 20.820, 45.754
-169.170, -398.222, 20.895, 45.787
-169.502, -398.836, 20.970, 45.820
-169.834, -399.453, 21.045, 45.853
-170.166, -400.074, 21.121, 45.886
-170.497, -400.697, 21.196, 45.919
-170.828, -401.323, 21.271, 45.952
-171.158, -401.953, 21.346, 45.985
-171.488, -402.585, 21.415, 46.018
-171.817, -403.220, 21.473, 46.051
-172.145, -403.858, 21.517, 46.084
-172.472, -404.497, 21.542, 46.117
-172.797, -405.137, 21.544, 46.150
